iteration,loss,iteration_time
1970,0.00034895510091744776,5.298175811767578
1980,0.0003579226126516162,5.4169921875
1990,0.00038437298275367126,5.368832111358643
2000,0.000349025396807243,5.400576114654541
2010,0.0005638445095106946,6.590464115142822
2020,0.00044666760704979225,5.851136207580566
2030,0.00037300299962091284,5.812928199768066
2040,0.00044553829253643804,5.953536033630371
2050,0.00044121549293304454,5.906432151794434
2060,0.00042227036701197125,6.188032150268555
2070,0.0004085572461305129,5.808351993560791
2080,0.0003525463503981158,5.902336120605469
2090,0.00040596642950070443,6.066175937652588
2100,0.00035657166672510256,5.863423824310303
2110,0.0004167968863448339,5.632351875305176
2120,0.00040692071844207446,5.666816234588623
2130,0.00037187664974540113,5.704480171203613
2140,0.00033716392535827435,5.701632022857666
2150,0.00034172959059173386,5.789696216583252
2160,0.00033950883109057475,5.773312091827393
2170,0.0003005102426798786,5.545983791351318
2180,0.0002853085406120782,5.699584007263184
2190,0.0003908669250846812,6.582272052764893
2200,0.0003230829283138487,5.62175989151001
2210,0.00041617121664030954,5.153791904449463
2220,0.0003689918424449057,5.5562238693237305
2230,0.0003976597441605562,5.518335819244385
2240,0.0003640872742425304,5.062464237213135
2250,0.0003348208249805338,5.1642560958862305
2260,0.0002674058061550505,5.854207992553711
2270,0.00025781486837379955,5.578752040863037
2280,0.00030347069578416153,5.113855838775635
2290,0.00030463925438169897,5.504000186920166
2300,0.0002967220715445199,5.532671928405762
2310,0.00037654635018257235,6.295551776885986
2320,0.0003244227788011459,5.646336078643799
2330,0.0003322684183030772,5.126143932342529
2340,0.00032263644522846895,5.522655963897705
2350,0.0003514069120617847,4.85478401184082
2360,0.0003676899124403096,5.634047985076904
2370,0.0003342817094344125,4.96127986907959
2380,0.00032171826746240517,4.856832027435303
2390,0.0002549324941036376,5.541696071624756
2400,0.0002526160948079986,5.591040134429932
2410,0.00035864278207581074,5.000192165374756
2420,0.0003276399794618932,5.360608100891113
2430,0.000325861173190519,5.449728012084961
2440,0.0003882034493136404,5.1609601974487305
2450,0.0003320171919849753,5.303296089172363
2460,0.00035919394529661025,5.52243185043335
2470,0.00036645398837359584,5.4424638748168945
2480,0.0003248335598305501,5.392384052276611
2490,0.00026071499784671313,5.685408115386963
2500,0.0003053044332615423,5.088255882263184
2510,0.0003659426728898048,6.302624225616455
2520,0.00028839220613950504,5.476352214813232
2530,0.0003061531735447701,5.655519962310791
2540,0.000310206878885101,5.774335861206055
2550,0.000297454441334805,5.937407970428467
2560,0.000371702742484222,5.422080039978027
2570,0.00029139093144170424,6.304768085479736
2580,0.00032739316540199444,5.172224044799805
2590,0.00031260649799698344,5.790815830230713
2600,0.0002887119199879263,5.697696208953857
2610,0.0004150779427004387,5.966591835021973
2620,0.00031446245524337755,5.101568222045898
2630,0.0002567325014942089,5.299039840698242
2640,0.0003014434694037193,5.377024173736572
2650,0.00026707450919051805,5.546016216278076
2660,0.0002763685408694986,5.666816234588623
2670,0.0002728882806586981,5.172224044799805
2680,0.0002906795289968576,5.302271842956543
2690,0.00028044644593109593,5.495808124542236
2700,0.0002984773412098651,5.493760108947754
2710,0.00037406249526292495,5.352128028869629
2720,0.00040363776253017625,5.389311790466309
2730,0.0003253152808152342,5.735424041748047
2740,0.00027623710431686746,5.744639873504639
2750,0.0002712251141903126,6.613887786865234
2760,0.0002595797289337198,6.01804780960083
2770,0.0002892256990500872,5.950463771820068
2780,0.00027987180689799845,5.657536029815674
2790,0.0002661216330465797,5.41593599319458
2800,0.00023759782485426595,5.562367916107178
2810,0.00030760709373089056,5.642975807189941
2820,0.0003315866126298371,5.101568222045898
2830,0.0002816323633336539,5.91871976852417
2840,0.000264458928261104,5.509119987487793
2850,0.00026976514363785827,5.703680038452148
2860,0.00025912825284456616,5.604351997375488
2870,0.00027318731081669,5.636096000671387
2880,0.00025882716953917073,5.786367893218994
2890,0.0002604112338343514,5.449728012084961
2900,0.00027380696529023894,5.023744106292725
2910,0.00031079514017967483,5.513216018676758
2920,0.0002811953635835796,5.132287979125977
2930,0.0002449948589360135,5.496511936187744
2940,0.00026607709280988194,5.847104072570801
2950,0.00021935313446107125,5.553152084350586
2960,0.0002540571596856919,5.153791904449463
2970,0.0002449402617621185,5.062655925750732
2980,0.00024526953067187786,5.089280128479004
2990,0.00024311475766246738,5.589151859283447
3000,0.0002619503471462521,5.501920223236084
3010,0.04727794847334882,9.42796802520752
3020,0.012080017417376628,6.9733757972717285
3030,0.0036642669948645412,6.612991809844971
3040,0.0017660228547091484,6.007808208465576
3050,0.0011552793028321443,5.475327968597412
3060,0.0007303163747140174,5.566463947296143
3070,0.0006563979208868856,6.081535816192627
3080,0.0005716137310030875,5.345248222351074
3090,0.0006910063316174105,6.021120071411133
3100,0.0005892596867290283,5.487616062164307
3110,0.032466961609873696,5.587967872619629
3120,0.021466483381595715,5.637119770050049
3130,0.018594517532313365,5.506048202514648
3140,0.01869831373130752,5.014368057250977
3150,0.0129310678279242,5.095424175262451
3160,0.00922829359120649,5.170176029205322
3170,0.004359576407634924,5.4036478996276855
3180,0.002210601750104303,5.244927883148193
3190,0.0010531221763689365,5.515359878540039
3200,0.0007651148679260998,5.475327968597412
3210,0.028997798948007334,6.591487884521484
3220,0.025638631719570197,5.678080081939697
3230,0.022968332907517063,5.40774393081665
3240,0.01463064473631667,5.64847993850708
3250,0.010023390063143992,5.588992118835449
3260,0.006217944715501639,5.489664077758789
3270,0.004358256944046656,5.243807792663574
3280,0.0014465530166955722,5.837696075439453
3290,0.0011022746694147802,6.006783962249756
3300,0.0008510624886826945,5.467135906219482
3310,0.025550907306872876,6.4931840896606445
3320,0.026350437392092196,5.350399971008301
3330,0.0203476994073341,5.441535949707031
3340,0.012488142233832385,5.5859198570251465
3350,0.011317826458029171,5.620031833648682
3360,0.007348906951346558,5.598207950592041
3370,0.005026550653297884,5.260287761688232
3380,0.0017115763005960637,5.5654401779174805
3390,0.001152530990500486,5.626880168914795
3400,0.0006603240950617533,5.683199882507324
3410,0.02446012723896139,5.991424083709717
3420,0.018141532695603365,6.13478422164917
3430,0.02095313245892374,6.1921281814575195
3440,0.01528634828510412,6.1235198974609375
3450,0.013976467285384871,7.798495769500732
3460,0.007405415900888353,5.768191814422607
3470,0.004955168241144635,6.415359973907471
3480,0.00207353781422614,5.472256183624268
3490,0.0010131160767247074,5.537951946258545
3500,0.0007493076935353911,5.378047943115234
3510,0.02976290729210849,6.168575763702393
3520,0.018345302782702463,5.460991859436035
3530,0.021579753120011005,6.3948798179626465
3540,0.016900890370883114,5.623807907104492
3550,0.010163767574621205,6.359072208404541
3560,0.007509499283357655,5.495808124542236
3570,0.004366066658271099,6.435840129852295
3580,0.0017096790835705602,5.604351997375488
3590,0.0010507801472790334,5.633024215698242
3600,0.0006647033803729151,5.573791980743408
3610,0.02201312744300735,6.670048236846924
3620,0.019472833324873862,5.5847039222717285
3630,0.01971921426870768,5.995520114898682
3640,0.010654798905332611,5.658624172210693
3650,0.011153184942681702,5.856256008148193
3660,0.0054527354323416375,5.789696216583252
3670,0.003959961859907768,5.6842241287231445
3680,0.0014648836615685549,5.686272144317627
3690,0.0008549070183077763,5.440512180328369
3700,0.000719786449780523,5.2254719734191895
3710,0.02017433046471125,5.623807907104492
3720,0.026272924972096774,5.485568046569824
3730,0.014555622425791533,5.7784318923950195
3740,0.017917714974197533,5.308671951293945
3750,0.013608605270670735,5.841919898986816
3760,0.007698806710385968,5.486591815948486
3770,0.003720520911572554,6.062079906463623
3780,0.0018375685296588438,5.64521598815918
3790,0.0009259299145258255,6.762368202209473
3800,0.0006500679889956159,5.669888019561768
3810,0.02652962771337592,5.77126407623291
3820,0.025884043378975524,5.832736015319824
3830,0.015316966952362083,6.307839870452881
3840,0.019043368524321806,5.649407863616943
3850,0.009744067476429438,6.251520156860352
3860,0.01022161361869395,5.868544101715088
3870,0.005377403367820837,6.815743923187256
3880,0.0019408895338555603,5.871615886688232
3890,0.001024980277950776,6.657023906707764
3900,0.0005537270168997887,5.560319900512695
3910,0.02158655455694807,5.77023983001709
3920,0.01936981024083374,5.616640090942383
3930,0.015778070679740318,6.287360191345215
3940,0.01907360008445129,6.257760047912598
3950,0.014683746148174267,6.687744140625
3960,0.007295667413255918,5.864448070526123
3970,0.0039082451158230875,6.967296123504639
3980,0.0016761608346612072,5.785600185394287
3990,0.0007475512146276072,6.250495910644531
4000,0.0006025655029059506,6.02726411819458
4010,0.0199141825455376,6.820864200592041
4020,0.020429039872331047,5.619711875915527
4030,0.023392315609611823,5.768191814422607
4040,0.0178335785458586,5.421055793762207
4050,0.011830305672536316,5.889023780822754
4060,0.006897822394522987,5.682176113128662
4070,0.004753861795273984,6.681600093841553
4080,0.0018492798784022512,5.749760150909424
4090,0.0007861463913932387,6.196320056915283
4100,0.000568920382718265,5.787519931793213
4110,0.026783060999119992,5.837823867797852
4120,0.019761623557327582,5.699584007263184
4130,0.017388885371658527,6.33139181137085
4140,0.01767672339232363,5.769216060638428
4150,0.013642763148790218,6.571008205413818
4160,0.007019384998883595,5.923711776733398
4170,0.004461929805966793,5.891071796417236
4180,0.0018154939419546704,5.668543815612793
4190,0.0009396398032813123,6.285312175750732
4200,0.0008433573134818156,5.619711875915527
4210,0.01799683487169677,5.898431777954102
4220,0.019937379686985886,5.616543769836426
4230,0.011635400571363384,6.012928009033203
4240,0.019099524936258796,5.934847831726074
4250,0.014712158796460952,6.498367786407471
4260,0.008816450761203765,5.76204776763916
4270,0.005839525898788859,6.444032192230225
4280,0.0024004413303109254,5.8857598304748535
4290,0.000977669259100907,6.369311809539795
4300,0.0007391689724141393,5.6545281410217285
4310,0.026931583286907125,6.363135814666748
4320,0.025565783257870914,5.720799922943115
4330,0.014840465101010895,5.913599967956543
4340,0.012896921748740721,5.765120029449463
4350,0.014660220378844988,6.593535900115967
4360,0.006579705649581459,5.679103851318359
4370,0.003641094997615678,6.82803201675415
4380,0.0016627515473479166,5.86137580871582
4390,0.000878806965495767,6.830080032348633
4400,0.0005394776185375789,5.652480125427246
4410,0.028319348498045294,5.634047985076904
4420,0.02746396893636531,5.63375997543335
4430,0.022641729348999905,6.7348480224609375
4440,0.016240020750882316,5.690368175506592
4450,0.012162062815014946,6.409215927124023
4460,0.00888219762371391,5.782527923583984
4470,0.004651576169902637,5.501791954040527
4480,0.0019650895938257383,5.782527923583984
4490,0.0008128010238700442,6.391007900238037
4500,0.0005599748502914648,5.700607776641846
4510,0.021892584891033462,6.089727878570557
4520,0.018552128960795847,5.703680038452148
4530,0.01877502970630195,6.68671989440918
4540,0.014236720703080075,5.934080123901367
4550,0.009780922191742107,6.790976047515869
4560,0.006631543771371226,5.943295955657959
4570,0.003517765111481947,6.907904148101807
4580,0.0013609897239656628,5.8572797775268555
4590,0.00108178886985743,5.988063812255859
4600,0.000875702455503382,6.012928009033203
4610,0.026667246346682796,6.092800140380859
4620,0.02063549644821166,5.82144021987915
4630,0.01331227922906538,6.2412800788879395
4640,0.013229915449198229,5.846240043640137
4650,0.01049250067823302,6.692863941192627
4660,0.007113567677297095,5.618688106536865
4670,0.0033054516763820797,6.214655876159668
4680,0.002017302339946334,5.600255966186523
4690,0.0014214232388690435,6.452223777770996
4700,0.0009223784458909205,5.972991943359375
4710,0.03153542693025962,6.384640216827393
4720,0.028884442434681225,5.897215843200684
4730,0.02318006253593609,7.090176105499268
4740,0.013627182531552208,5.579775810241699
4750,0.01537338629217715,5.885951995849609
4760,0.009268248738708138,6.082560062408447
4770,0.00758535539457401,5.906432151794434
4780,0.0037265473776770123,7.547904014587402
4790,0.001352536969830251,6.7051520347595215
4800,0.0009042072942362098,6.352896213531494
4810,0.02866133830127889,5.824512004852295
4820,0.024106502946269297,5.5920000076293945
4830,0.015130769950626042,6.822912216186523
4840,0.015624404412905562,6.045695781707764
4850,0.014926538723261086,6.116352081298828
4860,0.007630600940334348,5.84819221496582
4870,0.005408266157621196,6.46892786026001
4880,0.002257460194068062,6.576128005981445
4890,0.0010016717112785501,6.72489595413208
4900,0.0005465748826631513,6.204415798187256
4910,0.02179593961226431,6.28223991394043
4920,0.02630159380134115,6.046688079833984
4930,0.023427474207406984,5.849088191986084
4940,0.019450628389559188,6.882080078125
4950,0.011887653102798717,5.863423824310303
4960,0.009336195388701795,5.895359992980957
4970,0.0033762286529493584,6.047743797302246
4980,0.002000067037015299,5.533696174621582
4990,0.0010321416622010781,6.382751941680908
5000,0.000796152271332421,5.668863773345947
5010,0.026430064649100186,6.413311958312988
5020,0.02243443170896304,6.916351795196533
5030,0.021161568338941405,6.166528224945068
5040,0.01134933662050938,6.1327362060546875
5050,0.008237742242443885,6.383615970611572
5060,0.006712736244358223,5.8818559646606445
5070,0.003186328609167076,5.804031848907471
5080,0.0017949926537217042,5.688320159912109
5090,0.000937817442419359,6.177472114562988
5100,0.0007766452265442014,5.676032066345215
5110,0.028544906888982487,5.746816158294678
5120,0.028747342183264146,5.723135948181152
5130,0.02333118540270741,6.239232063293457
5140,0.013659482184634284,6.676479816436768
5150,0.015104274848134739,5.633024215698242
5160,0.007359031773763433,5.658624172210693
5170,0.005433266280713717,6.712319850921631
5180,0.002580289930419861,6.880256175994873
5190,0.0009619674246188434,6.368256092071533
5200,0.0007078803386018529,5.966847896575928
5210,0.027945062901361395,5.9269118309021
5220,0.019632073163404658,5.62175989151001
5230,0.014744130209250386,5.911263942718506
5240,0.01703285728908311,7.2827839851379395
5250,0.012799515869775874,6.415359973907471
5260,0.0063357281542577824,5.626880168914795
5270,0.004672337224303564,6.916959762573242
5280,0.001958206682286129,5.749760150909424
5290,0.0012628833301465445,6.624256134033203
5300,0.0007226272801028112,5.72211217880249
5310,0.029492512151151857,6.416384220123291
5320,0.018501794833471273,6.579999923706055
5330,0.015083152460286062,5.8787841796875
5340,0.0161584047159069,5.520383834838867
5350,0.008837389414693366,5.708799839019775
5360,0.007716336919287319,5.676032066345215
5370,0.004798440559411319,6.091775894165039
5380,0.0028878407165401285,5.735424041748047
5390,0.00156057444386903,6.870016098022461
5400,0.0008653249487198015,5.9903998374938965
5410,0.030604513933716923,6.639616012573242
5420,0.02042279829572352,5.663584232330322
5430,0.026426412165459528,6.453248023986816
5440,0.020728189725593132,5.7630720138549805
5450,0.015309029616097177,7.005184173583984
5460,0.007788382174809296,5.454847812652588
5470,0.003953526878220905,6.1030402183532715
5480,0.001975873740826106,5.6056318283081055
5490,0.0012792983486223475,6.771647930145264
5500,0.0008241448695709723,5.818399906158447
5510,0.024895352507648662,6.247424125671387
5520,0.026517154918210363,6.148096084594727
5530,0.014454993015808945,6.856480121612549
5540,0.014190274024199933,6.012928009033203
5550,0.008370423542565649,6.410240173339844
5560,0.004491589886972949,5.740767955780029
5570,0.0029412866419153308,6.523903846740723
5580,0.0019298832481557707,6.237184047698975
5590,0.001824958620537861,6.320127964019775
5600,0.0011080688079475054,5.916895866394043
5610,0.020052455876207458,5.628928184509277
5620,0.028141406279966183,6.1268157958984375
5630,0.018181799401822095,6.000639915466309
5640,0.018436941173383747,6.960127830505371
5650,0.010708240475954136,5.885951995849609
5660,0.007730365525277963,6.4389119148254395
5670,0.003455629578705692,6.110208034515381
5680,0.0011545126009714387,6.754528045654297
5690,0.001018021077836898,5.941247940063477
5700,0.000859140987684691,6.43993616104126
5710,0.022577838899689784,5.96889591217041
5720,0.026946075274644106,7.265312194824219
5730,0.020617632300002225,5.534592151641846
5740,0.01666317938940878,5.793791770935059
5750,0.01491574692270043,6.78707218170166
5760,0.008005200643595051,5.737472057342529
5770,0.0048543808242858715,6.090752124786377
5780,0.0018215329485146187,5.4476799964904785
5790,0.001358500795917401,5.644288063049316
5800,0.0007137181911547785,5.617663860321045
5810,0.023233769286098212,5.648384094238281
5820,0.02725716279024519,5.623807907104492
5830,0.023647725589622363,6.788095951080322
5840,0.019575116629427285,5.736447811126709
5850,0.01627388821330614,6.421504020690918
5860,0.011707682028462762,5.77023983001709
5870,0.006522131900690882,6.520832061767578
5880,0.003843679516538042,6.098944187164307
5890,0.0016644433176659882,6.3744001388549805
5900,0.0009586865608554066,5.743711948394775
5910,0.030315955650553568,6.127615928649902
5920,0.026314032247187827,6.603775978088379
5930,0.0206058860139296,5.540863990783691
5940,0.023017567791511935,5.854207992553711
5950,0.019378312134868722,7.0348801612854
5960,0.01403741919784569,5.97708797454834
5970,0.005507332035849934,6.875135898590088
5980,0.0034934953157391545,5.995327949523926
5990,0.001510993530205882,6.8976640701293945
6000,0.0009321285725405412,6.062079906463623
6010,0.07445545012150359,8.650752067565918
6020,0.04352924285297338,5.730303764343262
6030,0.03104222901204638,5.1374077796936035
6040,0.018412820793911287,4.928512096405029
6050,0.019575753515682248,5.607423782348633
6060,0.011957173625218722,5.216256141662598
6070,0.006119151885403444,5.056511878967285
6080,0.0026287718487693528,6.083583831787109
6090,0.0018949870661843851,4.964352130889893
6100,0.0010658289853900074,4.969503879547119
6110,0.02602999584311892,4.662271976470947
6120,0.028576778497732488,4.914175987243652
6130,0.02517579457095424,4.896768093109131
6140,0.021942060687160744,4.951039791107178
6150,0.011995976833374637,4.975615978240967
6160,0.007017219056282845,5.5899200439453125
6170,0.004320410569705229,4.888576030731201
6180,0.002036814988016395,4.884479999542236
6190,0.001190068802477837,4.856639862060547
6200,0.0010795406393847775,5.036032199859619
6210,0.03397283781781826,4.942848205566406
6220,0.02349924112113957,4.796735763549805
6230,0.017264410592109463,4.749311923980713
6240,0.01593460531537271,4.752384185791016
6250,0.012888465734854667,4.869376182556152
6260,0.010672912566764498,4.936704158782959
6270,0.005931537890990016,5.285888195037842
6280,0.0026506282515558963,5.089280128479004
6290,0.0014880931762480843,5.467135906219482
6300,0.0008372212501609273,4.910111904144287
6310,0.021479626374444987,4.767744064331055
6320,0.02865324890717622,4.916351795196533
6330,0.019123013875779405,4.8455681800842285
6340,0.019529705967837735,4.974720001220703
6350,0.014048748491306797,4.980735778808594
6360,0.008624332790686763,5.505023956298828
6370,0.004433313659231589,5.490687847137451
6380,0.0023918212291814105,5.26643180847168
6390,0.001106901304712497,4.957056045532227
6400,0.0007081339135878034,4.9100799560546875
6410,0.032642082143361256,5.262335777282715
6420,0.023148359337761226,4.765696048736572
6430,0.027879885837180415,5.530623912811279
6440,0.021879450678151228,5.426176071166992
6450,0.01575296737780222,4.9767680168151855
6460,0.00866894221494407,5.173247814178467
6470,0.005382743917761576,5.5562238693237305
6480,0.002717663383460792,5.276671886444092
6490,0.0012917309591807514,4.9277119636535645
6500,0.001072793945376118,5.01043176651001
6510,0.03542177569419484,5.199872016906738
6520,0.02155641140759506,4.978687763214111
6530,0.01813630598090706,4.9244160652160645
6540,0.022367122676960807,5.188928127288818
6550,0.017916232758652298,5.052608013153076
6560,0.01364931953408817,5.264383792877197
6570,0.005904164310941279,5.301248073577881
6580,0.0035868906092875524,5.419007778167725
6590,0.0014894839298206636,5.331967830657959
6600,0.0008956673025882041,5.032959938049316
6610,0.03454408301414778,5.000192165374756
6620,0.02512871298400074,4.808703899383545
6630,0.019753232277364915,4.746240139007568
6640,0.02229441983370907,5.1814398765563965
6650,0.020861887799773243,5.0381760597229
6660,0.009993770080942203,4.736000061035156
6670,0.006113165391857085,4.794367790222168
6680,0.003273579517243709,5.3831682205200195
6690,0.001326391443752414,5.092160224914551
6700,0.0008451950003337573,4.917247772216797
6710,0.0331697757860964,4.956160068511963
6720,0.025228046904124116,4.849664211273193
6730,0.029921626371484128,4.943871974945068
6740,0.019203527236053838,5.989376068115234
6750,0.013261130472169858,5.426176071166992
6760,0.010347979825039827,4.814847946166992
6770,0.0067322624915758696,5.1763200759887695
6780,0.0025843745044786797,5.01964807510376
6790,0.0016985365804116736,5.737472057342529
6800,0.0010833365509930939,6.268928050994873
6810,0.03164372679802588,5.150720119476318
6820,0.032319004912161796,6.172671794891357
6830,0.027639275156834033,5.984255790710449
6840,0.023132597860482714,6.609920024871826
6850,0.019457550163268902,5.983232021331787
