iteration,loss,iteration_times
1650,0.00029912800090319864,5.651455879211426
1660,0.00028416198191184893,5.668863773345947
1670,0.00026682567139989455,5.655551910400391
1680,0.000266329235473387,6.549503803253174
1690,0.00026072287805182923,5.7363200187683105
1700,0.0002544002097317466,5.97708797454834
1710,0.0006185867101104539,6.409215927124023
1720,0.0004145633557534696,6.383615970611572
1730,0.00034050120866727204,5.77126407623291
1740,0.00030439434740773337,6.309887886047363
1750,0.00028642842936594723,5.980160236358643
1760,0.00027909337347432645,6.210559844970703
1770,0.0002678800544699423,6.503424167633057
1780,0.00026592989468487104,5.735424041748047
1790,0.0002721531446410274,6.022111892700195
1800,0.0002599298981283999,6.184959888458252
1810,0.00039629183229450117,6.304768085479736
1820,0.0003126370284900663,6.1829118728637695
1830,0.0002773725722385634,6.1523518562316895
1840,0.0002651113632893015,6.3066558837890625
1850,0.00025759832051633065,6.4194560050964355
1860,0.00025098402682207114,6.620160102844238
1870,0.00024950875324877017,6.51584005355835
1880,0.0002476028734586021,6.349823951721191
1890,0.0002548686648448841,5.715968132019043
1900,0.00025922895129837245,6.273024082183838
1910,0.0007499228604640115,6.628352165222168
1920,0.0003836668785483379,5.849088191986084
1930,0.0003295580880833826,6.07539176940918
1940,0.00029456335107640354,5.838848114013672
1950,0.0002671065298779831,5.71670389175415
1960,0.0002544471325714415,7.00105619430542
1970,0.0002650292855659818,5.984255790710449
1980,0.00025393918478573284,6.747136116027832
1990,0.00025647344570796555,6.092800140380859
2000,0.0002512654137068516,6.351871967315674
2010,0.0008469757097813061,6.0733442306518555
2020,0.00047673031219994393,5.951615810394287
2030,0.00035031771202443534,5.768191814422607
2040,0.0002951317613423852,5.882880210876465
2050,0.000282157084449756,5.8224639892578125
2060,0.0002686199802496204,5.615583896636963
2070,0.00025479618048395423,5.817056179046631
2080,0.00025851885282877056,5.74348783493042
2090,0.00023623746131519468,5.597184181213379
2100,0.0002280349170855431,5.799935817718506
2110,0.00036739365070318647,5.796864032745361
2120,0.00030773615437896076,5.961728096008301
2130,0.00026111137949462264,5.883903980255127
2140,0.0002511508419117533,5.730303764343262
2150,0.0002527844858998781,6.037504196166992
2160,0.000238960914714103,5.734399795532227
2170,0.00023336491144744604,5.767168045043945
2180,0.0002353130131521747,5.851136207580566
2190,0.00022354872109158017,5.743616104125977
2200,0.00022662153803369744,5.744480133056641
2210,0.00033727997306591605,5.711872100830078
2220,0.0002685196290118256,5.932896137237549
2230,0.00023676439349322733,5.672959804534912
2240,0.0002207292910149425,5.761023998260498
2250,0.0002229784949476898,5.760000228881836
2260,0.0002161196542253111,5.669888019561768
2270,0.00019769082340224232,5.807104110717773
2280,0.00020300251658018827,5.8787841796875
2290,0.00020373791428876888,5.831679821014404
2300,0.00020317251548078878,5.706751823425293
2310,0.00030290208499551743,5.571584224700928
2320,0.0002453807172226926,5.690368175506592
2330,0.00021609072347780192,5.601280212402344
2340,0.00021022171416348485,5.590015888214111
2350,0.00021283697506837147,5.57260799407959
2360,0.0001990291134646502,5.578400135040283
2370,0.0001974267460792077,5.692416191101074
2380,0.0001966330719101735,5.5808000564575195
2390,0.0001909741442069346,5.596159934997559
2400,0.00018462915846487892,5.6248321533203125
2410,0.0002782798817285982,5.641215801239014
2420,0.0002428439261231381,5.668863773345947
2430,0.0002212450408022005,5.533696174621582
2440,0.00021109968053877601,5.597184181213379
2450,0.00021945646679610555,5.6143999099731445
2460,0.00020038691792368546,5.581823825836182
2470,0.00021283035567734232,5.75596809387207
2480,0.00019380469062276848,5.77126407623291
2490,0.000189541041876548,5.80790376663208
2500,0.00019515595221183756,5.541791915893555
2510,0.0003083661280497907,5.688320159912109
2520,0.00024171772972516383,5.649184226989746
2530,0.00022136165173376564,5.682176113128662
2540,0.00022315551430468863,5.673984050750732
2550,0.00021220463209617587,5.6104960441589355
2560,0.0002016405662752037,5.591263771057129
2570,0.0001962524746952351,5.8961920738220215
2580,0.00018697871487672327,5.693439960479736
2590,0.0001908095547531481,5.601280212402344
2600,0.0001971172101607863,5.685247898101807
2610,0.0003234725394371003,5.607423782348633
2620,0.00023974608845468633,5.727392196655273
2630,0.00020431839920737158,5.586944103240967
2640,0.00018851385703806813,5.741568088531494
2650,0.00018614052245182752,5.566463947296143
2660,0.0001898553271893723,5.667840003967285
2670,0.00020599337239750925,5.481472015380859
2680,0.00018890520360169644,5.708799839019775
2690,0.00018375633915181046,5.51423978805542
2700,0.00018267121777483357,5.7333760261535645
2710,0.0002693198309265184,5.6453118324279785
2720,0.00023834645858821413,5.702655792236328
2730,0.00022714201240816337,5.683199882507324
2740,0.00022045854013160652,5.739520072937012
2750,0.0002117256394360218,5.619423866271973
2760,0.0002045179216167736,5.628928184509277
2770,0.00020197665805145052,5.707776069641113
2780,0.0001951754868340897,5.597184181213379
2790,0.00019386593490613112,5.599232196807861
2800,0.00018916287502371965,5.51526403427124
2810,0.00025001949015105763,5.5654401779174805
2820,0.0002213436768032167,5.603328227996826
2830,0.00021310748379358712,5.7190399169921875
2840,0.0002042370692990875,5.716063976287842
2850,0.00019123461422229917,5.967872142791748
2860,0.00020157056995918362,5.753664016723633
2870,0.00020443684236297598,5.6145920753479
2880,0.0001955749829550694,5.702655792236328
2890,0.00019112016616040203,5.781504154205322
2900,0.0001855122777687683,5.625855922698975
2910,0.0002769490317398491,5.686272144317627
2920,0.00020705848070438085,5.470016002655029
2930,0.0001847892669429683,5.8430399894714355
2940,0.00017699272843663548,5.7138237953186035
2950,0.00017169089930050798,5.548031806945801
2960,0.00017335900300548203,5.578752040863037
2970,0.00017515050561682494,5.638144016265869
2980,0.00017448422899326042,5.488639831542969
2990,0.00017573049818762513,5.567488193511963
3000,0.000173918670990513,5.569536209106445
3010,0.03156499470615099,8.20531177520752
3020,0.006510550378398625,6.231040000915527
3030,0.0019864318729212174,6.13267183303833
3040,0.0010256491415531362,5.481632232666016
3050,0.0006486347704402879,5.376255989074707
3060,0.00046863998504956863,5.263360023498535
3070,0.0003802406019087392,5.055232048034668
3080,0.00033532950566180457,5.213183879852295
3090,0.00030812749413136544,5.277952194213867
3100,0.00029327091717123435,5.187424182891846
